refinebio_accession_code,experiment_accession,score_age,score_sex,score_patient,score_stage,score_tissue,score_metastasis,score_histology,score_cell_line_col,score_cell_line_text,score_primary_human_text,net_score,primary_score,cell_line_score,score_cancer_cols,score_cancer_text
GSM2157871,GSE73174,1,1,1,0,0,0,0,0,0,2,5,5,0,0,0
GSM2256956,GSE85047,1,0,0,0,0,0,0,0,0,4,5,5,0,0,1
GSM2858683,GSE106977,0,0,0,0,1,0,0,0,0,4,5,5,0,0,1
GSM2858753,GSE106977,0,0,0,0,1,0,0,0,0,4,5,5,0,0,1
GSM2872779,GSE107624,1,1,0,0,0,0,0,0,0,1,3,3,0,0,0
GSM3184163,GSE115577,1,0,0,1,0,0,0,0,0,2,4,4,0,2,2
GSM3289689,GSE117239,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
GSM540112,GSE21653,1,0,0,1,1,0,1,0,0,3,7,7,0,2,2
GSM540125,GSE21653,1,0,0,1,1,0,1,0,0,3,7,7,0,2,2
GSM540198,GSE21653,1,0,0,1,1,0,1,0,0,3,7,7,0,2,2
GSM718807,GSE29013,0,1,0,1,1,0,1,0,0,6,10,10,0,2,2
GSM773742,GSE31210,1,1,0,1,1,0,0,0,0,1,5,5,0,1,1
GSM781562,GSE31448,1,0,0,1,1,0,1,0,0,5,9,9,0,2,5
GSM782532,GSE31519,0,0,0,1,1,0,0,0,0,3,5,5,0,2,0
GSM805370,GSE32518,1,0,0,0,1,0,0,0,0,4,6,6,0,0,1
GSM865146,GSE35287,0,1,0,0,1,0,0,0,0,1,3,3,0,0,0
GSM865164,GSE35287,0,1,0,0,1,0,0,0,0,1,3,3,0,0,0
GSM883993,GSE36221,1,1,1,0,0,0,0,0,0,3,6,6,0,0,0
GSM886583,GSE36295,1,0,0,1,1,0,1,0,0,1,5,5,0,2,1
GSM1007039,GSE41035,0,0,0,0,0,0,0,-1,0,0,-1,0,1,0,1
GSM1019183,GSE37745,1,1,0,1,0,0,1,0,0,5,9,9,0,3,1
GSM1019312,GSE37745,1,1,0,1,0,0,1,0,0,5,9,9,0,3,1
GSM1037327,GSE42296,0,0,0,1,0,0,0,0,0,1,2,2,0,1,0
GSM110798,GSE4922,1,0,0,1,0,0,1,0,0,7,10,10,0,4,3
GSM1164621,GSE47994,1,0,1,1,1,0,1,0,0,9,14,14,0,3,2
GSM1320232,GSE54629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSM1336437,GSE55145,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0
GSM1350456,GSE56017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSM1379814,GSE57338,1,1,0,0,1,0,0,0,0,0,3,3,0,0,0
GSM1380067,GSE57338,1,1,0,0,1,0,0,0,0,0,3,3,0,0,0
GSM1437992,GSE59491,1,0,0,0,1,0,0,0,0,0,2,2,0,0,0
GSM1442195,GSE59671,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
GSM1587049,GSE65095,1,0,0,1,0,0,1,0,0,3,6,6,0,3,2
GSM1672436,GSE68465,1,1,0,1,0,0,1,0,0,2,6,6,0,2,2
GSM1881639,GSE73066,1,1,0,0,1,0,0,0,0,0,3,3,0,0,4
GSM1943731,GSE75132,0,0,0,1,1,0,0,0,0,0,2,2,0,1,0
GSM2158909,GSE73174,1,1,1,0,0,0,0,0,0,2,5,5,0,0,0
GSM2159612,GSE73174,1,1,1,0,0,0,0,0,0,2,5,5,0,0,0
GSM2256927,GSE85047,1,0,0,0,0,0,0,0,0,4,5,5,0,0,1
GSM2257058,GSE85047,1,0,0,0,0,0,0,0,0,4,5,5,0,0,1
GSM239779,GSE9438,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0
GSM239796,GSE9438,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0
GSM2540193,GSE96762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSM2696445,GSE100922,1,1,0,0,1,0,0,0,0,0,3,3,0,0,0
GSM2696453,GSE100922,1,1,0,0,1,0,0,0,0,0,3,3,0,0,0
GSM2858728,GSE106977,0,0,0,0,1,0,0,0,0,4,5,5,0,0,1
GSM3183946,GSE115577,1,0,0,1,0,0,0,0,0,2,4,4,0,2,2
GSM3184019,GSE115577,1,0,0,1,0,0,0,0,0,2,4,4,0,2,2
GSM3184190,GSE115577,1,0,0,1,0,0,0,0,0,2,4,4,0,2,2
GSM3289580,GSE117239,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
GSM391067,GSE15622,0,0,0,0,0,0,0,0,0,6,6,6,0,0,1
GSM423040,GSE16879,0,0,0,0,1,0,0,0,0,3,4,4,0,0,0
GSM459023,GSE18409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSM465241,GSE18728,0,0,0,0,1,0,0,0,0,3,4,4,0,0,2
GSM4774190,GSE157738,0,0,1,0,0,0,0,0,0,5,6,6,0,0,3
GSM4774191,GSE157738,0,0,1,0,0,0,0,0,0,5,6,6,0,0,3
GSM478577,GSE19285,1,1,0,0,0,0,0,0,0,1,3,3,0,0,0
GSM478596,GSE19285,1,1,0,0,0,0,0,0,0,1,3,3,0,0,0
GSM540261,GSE21653,1,0,0,1,1,0,1,0,0,3,7,7,0,2,2
GSM550965,GSE22152,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5
GSM559058,GSE22513,0,0,0,0,1,0,0,0,0,13,14,14,0,0,2
GSM585304,GSE23720,0,0,0,0,0,0,0,0,0,4,4,4,0,0,4
GSM585398,GSE23720,0,0,0,0,0,0,0,0,0,4,4,4,0,0,4
GSM601822,GSE24427,1,1,0,0,0,0,0,0,0,1,3,3,0,0,0
GSM718791,GSE29013,0,1,0,1,1,0,1,0,0,6,10,10,0,2,2
GSM781480,GSE31448,1,0,0,1,1,0,1,0,0,5,9,9,0,2,5
GSM781500,GSE31448,1,0,0,1,1,0,1,0,0,5,9,9,0,2,5
GSM782558,GSE31519,0,0,0,1,1,0,0,0,0,3,5,5,0,2,0
GSM926976,GSE37751,1,0,0,1,1,0,0,0,0,2,5,5,0,3,2
GSM927009,GSE37751,1,0,0,1,1,0,0,0,0,2,5,5,0,3,2
GSM927013,GSE37751,1,0,0,1,1,0,0,0,0,2,5,5,0,3,2
GSM927015,GSE37751,1,0,0,1,1,0,0,0,0,2,5,5,0,3,2
GSM947515,GSE38680,1,1,1,0,1,0,0,0,0,4,8,8,0,0,0
GSM978678,GSE39754,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0
GSM100489,GSE4475,1,1,0,0,0,0,0,0,0,0,2,2,0,0,13
GSM1019298,GSE37745,1,1,0,1,0,0,1,0,0,5,9,9,0,3,1
GSM1164572,GSE47994,1,0,1,1,1,0,1,0,0,9,14,14,0,3,2
GSM1164578,GSE47994,1,0,1,1,1,0,1,0,0,9,14,14,0,3,2
GSM1164586,GSE47994,1,0,1,1,1,0,1,0,0,9,14,14,0,3,2
GSM1192235,GSE49019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSM1224699,GSE50614,0,0,1,0,0,0,1,0,0,7,9,9,0,1,0
GSM123183,GSE5388,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0
GSM1323165,GSE54747,0,0,0,1,1,0,0,0,0,3,5,5,0,1,0
GSM1380038,GSE57338,1,1,0,0,1,0,0,0,0,0,3,3,0,0,0
GSM1381594,GSE57383,1,1,0,0,0,0,0,0,0,1,3,3,0,0,1
GSM1419996,GSE58812,1,0,0,0,0,0,0,0,0,1,2,2,0,0,0
GSM1624447,GSE66525,1,1,0,0,0,0,0,0,0,4,6,6,0,1,4
GSM1624448,GSE66525,1,1,0,0,0,0,0,0,0,4,6,6,0,1,4
GSM1629358,GSE66698,1,1,0,0,1,0,0,0,0,2,5,5,0,0,1
GSM1831465,GSE71258,0,0,1,0,1,0,0,0,0,1,3,3,0,0,3
GSM1881643,GSE73066,1,1,0,0,1,0,0,0,0,0,3,3,0,0,4
GSM2157897,GSE73174,1,1,1,0,0,0,0,0,0,2,5,5,0,0,0
GSM2435465,GSE92697,0,0,0,1,0,0,0,0,0,0,1,1,0,1,3
GSM2674370,GSE100192,0,0,0,0,0,0,0,-1,-4,0,-5,0,5,0,0
GSM283143,GSE11237,0,1,0,1,0,0,0,0,0,6,8,8,0,2,2
GSM2858700,GSE106977,0,0,0,0,1,0,0,0,0,4,5,5,0,0,1
GSM3184166,GSE115577,1,0,0,1,0,0,0,0,0,2,4,4,0,2,2
GSM3289603,GSE117239,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
GSM3289752,GSE117239,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
GSM391077,GSE15622,0,0,0,0,0,0,0,0,0,6,6,6,0,0,1
GSM4774161,GSE157738,0,0,1,0,0,0,0,0,0,5,6,6,0,0,3
GSM540327,GSE21653,1,0,0,1,1,0,1,0,0,3,7,7,0,2,2
GSM601765,GSE24427,1,1,0,0,0,0,0,0,0,1,3,3,0,0,0
GSM609396,GSE24742,1,1,0,1,1,0,0,0,0,17,21,21,0,1,0
GSM652239,GSE26526,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
GSM728978,GSE29449,0,0,0,0,0,0,0,-1,0,0,-1,0,1,0,3
GSM773549,GSE31210,1,1,0,1,1,0,0,0,0,1,5,5,0,1,1
GSM773689,GSE31210,1,1,0,1,1,0,0,0,0,1,5,5,0,1,1
GSM781511,GSE31448,1,0,0,1,1,0,1,0,0,5,9,9,0,2,5
GSM805371,GSE32518,1,0,0,0,1,0,0,0,0,5,7,7,0,0,1
GSM865142,GSE35287,0,1,0,0,1,0,0,0,0,1,3,3,0,0,0
GSM908126,GSE36990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSM978655,GSE39754,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0
GSM978659,GSE39754,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0
GSM978670,GSE39754,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0
GSM981532,GSE39925,1,1,0,0,1,0,0,0,0,6,9,9,0,0,5
GSM1037328,GSE42296,0,0,0,1,0,0,0,0,0,1,2,2,0,1,0
GSM110638,GSE4922,1,0,0,1,0,0,1,0,0,7,10,10,0,4,3
GSM110811,GSE4922,1,0,0,1,0,0,1,0,0,7,10,10,0,4,3
GSM1123804,GSE46106,0,0,0,0,1,0,0,0,0,8,9,9,0,0,5
GSM1164481,GSE47994,1,0,1,1,1,0,1,0,0,9,14,14,0,3,2
GSM1379911,GSE57338,1,1,0,0,1,0,0,0,0,0,3,3,0,0,0
GSM1380086,GSE57338,1,1,0,0,1,0,0,0,0,0,3,3,0,0,0
GSM1380106,GSE57338,1,1,0,0,1,0,0,0,0,0,3,3,0,0,0
GSM1437812,GSE59491,1,0,0,0,1,0,0,0,0,0,2,2,0,0,0
GSM1438008,GSE59491,1,0,0,0,1,0,0,0,0,0,2,2,0,0,0
GSM1587188,GSE65095,1,0,0,1,0,0,1,0,0,3,6,6,0,3,2
GSM1672707,GSE68465,1,1,0,1,0,0,1,0,0,2,6,6,0,2,2
GSM1881667,GSE73066,1,1,0,0,1,0,0,0,0,0,3,3,0,0,4
GSM1881673,GSE73066,1,1,0,0,1,0,0,0,0,0,3,3,0,0,4
GSM1884974,GSE73079,1,1,1,0,0,0,0,0,0,1,4,4,0,0,0
GSM283146,GSE11237,0,1,0,1,0,0,0,0,0,6,8,8,0,2,2
GSM3289561,GSE117239,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
GSM3289594,GSE117239,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
GSM3289674,GSE117239,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
GSM381214,GSE15258,0,0,0,1,1,0,0,0,0,0,2,2,0,1,0
GSM399758,GSE15913,0,0,0,0,0,0,0,0,0,2,2,2,0,0,4
GSM411280,GSE16391,1,0,0,1,1,0,0,0,0,3,6,6,0,1,4
GSM465195,GSE18728,0,0,0,0,1,0,0,0,0,3,4,4,0,0,2
GSM467592,GSE18864,1,0,0,1,0,0,0,0,0,1,3,3,0,1,6
GSM540344,GSE21653,1,0,0,1,1,0,1,0,0,3,7,7,0,2,2
GSM540372,GSE21653,1,0,0,1,1,0,1,0,0,3,7,7,0,2,2
GSM578820,GSE23597,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0
GSM601842,GSE24427,1,1,0,0,0,0,0,0,0,1,3,3,0,0,0
GSM655604,GSE26637,0,1,0,0,1,0,0,0,0,1,3,3,0,0,0
GSM908123,GSE36990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSM100624,GSE4475,1,1,0,0,0,0,0,0,0,0,2,2,0,0,13
GSM1018298,GSE41498,1,0,0,1,1,0,1,0,0,0,4,4,0,4,6
GSM1019233,GSE37745,1,1,0,1,0,0,1,0,0,5,9,9,0,3,1
GSM1123787,GSE46106,0,0,0,0,1,0,0,0,0,8,9,9,0,0,5
GSM1164354,GSE47994,1,0,1,1,1,0,1,0,0,9,14,14,0,3,2
GSM1164373,GSE47994,1,0,1,1,1,0,1,0,0,9,14,14,0,3,2
GSM1164418,GSE47994,1,0,1,1,1,0,1,0,0,9,14,14,0,3,2
GSM1164505,GSE47994,1,0,1,1,1,0,1,0,0,9,14,14,0,3,2
GSM1336402,GSE55145,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0
GSM1336434,GSE55145,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0
GSM1379979,GSE57338,1,1,0,0,1,0,0,0,0,0,3,3,0,0,0
GSM1419955,GSE58812,1,0,0,0,0,0,0,0,0,1,2,2,0,0,0
GSM1437830,GSE59491,1,0,0,0,1,0,0,0,0,0,2,2,0,0,0
GSM1437991,GSE59491,1,0,0,0,1,0,0,0,0,0,2,2,0,0,0
GSM1438066,GSE59491,1,0,0,0,1,0,0,0,0,0,2,2,0,0,0
GSM1438108,GSE59491,1,0,0,0,1,0,0,0,0,0,2,2,0,0,0
GSM1590580,GSE65238,0,0,0,0,0,0,0,-1,0,0,-1,0,1,0,0
GSM1881654,GSE73066,1,1,0,0,1,0,0,0,0,0,3,3,0,0,4
GSM1898195,GSE73578,1,1,0,0,0,0,0,0,0,6,8,8,0,0,3
GSM2159270,GSE73174,1,1,1,0,0,0,0,0,0,2,5,5,0,0,0
GSM2256869,GSE85047,1,0,0,0,0,0,0,0,0,4,5,5,0,0,1
GSM2256932,GSE85047,1,0,0,0,0,0,0,0,0,4,5,5,0,0,1
GSM2696444,GSE100922,1,1,0,0,1,0,0,0,0,0,3,3,0,0,0
GSM2696460,GSE100922,1,1,0,0,1,0,0,0,0,0,3,3,0,0,0
GSM2858793,GSE106977,0,0,0,0,1,0,0,0,0,4,5,5,0,0,1
GSM3184046,GSE115577,1,0,0,1,0,0,0,0,0,2,4,4,0,2,2
GSM3289478,GSE117239,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
GSM3289533,GSE117239,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
GSM3289662,GSE117239,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
GSM381249,GSE15258,0,0,0,1,1,0,0,0,0,0,2,2,0,1,0
GSM381270,GSE15258,0,0,0,1,1,0,0,0,0,0,2,2,0,1,0
GSM411261,GSE16391,1,0,0,1,1,0,0,0,0,3,6,6,0,1,4
GSM423085,GSE16879,0,0,0,0,1,0,0,0,0,3,4,4,0,0,0
GSM4774173,GSE157738,0,0,1,0,0,0,0,0,0,5,6,6,0,0,3
GSM4774195,GSE157738,0,0,1,0,0,0,0,0,0,5,6,6,0,0,3
GSM540369,GSE21653,1,0,0,1,1,0,1,0,0,3,7,7,0,2,2
GSM585456,GSE23720,0,0,0,0,0,0,0,0,0,4,4,4,0,0,4
GSM585468,GSE23720,0,0,0,0,0,0,0,0,0,4,4,4,0,0,4
GSM601779,GSE24427,1,1,0,0,0,0,0,0,0,1,3,3,0,0,0
GSM601823,GSE24427,1,1,0,0,0,0,0,0,0,1,3,3,0,0,0
GSM781590,GSE31448,0,0,0,0,0,0,0,0,0,5,5,5,0,0,5
GSM781623,GSE31448,0,0,0,0,0,0,0,0,0,5,5,5,0,0,5
GSM782584,GSE31519,0,0,0,1,1,0,0,0,0,3,5,5,0,2,0
GSM798650,GSE32226,1,1,0,0,1,0,0,0,0,0,3,3,0,0,0
GSM884002,GSE36221,1,1,1,0,0,0,0,0,0,3,6,6,0,0,0
GSM884162,GSE36221,1,1,1,0,0,0,0,0,0,3,6,6,0,0,0
GSM884184,GSE36223,1,1,0,0,0,0,0,0,0,1,3,3,0,0,0
GSM884206,GSE36223,1,1,0,0,0,0,0,0,0,1,3,3,0,0,0
GSM947517,GSE38680,1,1,1,0,1,0,0,0,0,4,8,8,0,0,0
GSM956629,GSE39133,1,1,0,1,1,0,1,0,0,1,6,6,0,2,1
GSM978624,GSE39754,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0
GSM978628,GSE39754,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0
GSM978736,GSE39754,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0
GSM1019276,GSE37745,1,1,0,1,0,0,1,0,0,5,9,9,0,3,1
GSM1019314,GSE37745,1,1,0,1,0,0,1,0,0,5,9,9,0,3,1
GSM1030084,GSE41998,1,1,0,0,0,0,0,0,0,5,7,7,0,0,5
GSM1037335,GSE42296,0,0,0,1,0,0,0,0,0,1,2,2,0,1,0
GSM1037354,GSE42296,0,0,0,1,0,0,0,0,0,1,2,2,0,1,0
GSM1037356,GSE42296,0,0,0,1,0,0,0,0,0,1,2,2,0,1,0
GSM1037365,GSE42296,0,0,0,1,0,0,0,0,0,1,2,2,0,1,0
GSM1164327,GSE47994,1,0,1,1,1,0,1,0,0,9,14,14,0,3,2
GSM1164492,GSE47994,1,0,1,1,1,0,1,0,0,9,14,14,0,3,2
GSM1379831,GSE57338,1,1,0,0,1,0,0,0,0,0,3,3,0,0,0
GSM1380062,GSE57338,1,1,0,0,1,0,0,0,0,0,3,3,0,0,0
GSM1381529,GSE57383,1,1,0,0,0,0,0,0,0,1,3,3,0,0,1
GSM1381539,GSE57383,1,1,0,0,0,0,0,0,0,1,3,3,0,0,1
GSM1525462,GSE62335,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
GSM1672456,GSE68465,1,1,0,1,0,0,1,0,0,2,6,6,0,2,2
GSM1672509,GSE68465,1,1,0,1,0,0,1,0,0,2,6,6,0,2,2
GSM1672555,GSE68465,1,1,0,1,0,0,1,0,0,2,6,6,0,2,2
GSM1672634,GSE68465,1,1,0,1,0,0,1,0,0,2,6,6,0,2,2
GSM1943711,GSE75132,0,0,0,1,1,0,0,0,0,0,2,2,0,1,0
GSM1958689,GSE75535,1,1,0,1,0,0,0,0,0,3,6,6,0,2,2
GSM2770784,GSE103412,0,0,1,1,1,0,0,0,0,7,10,10,0,1,7
GSM2858686,GSE106977,0,0,0,0,1,0,0,0,0,4,5,5,0,0,1
GSM3183974,GSE115577,1,0,0,1,0,0,0,0,0,2,4,4,0,2,2
GSM3184008,GSE115577,1,0,0,1,0,0,0,0,0,2,4,4,0,2,2
GSM3184051,GSE115577,1,0,0,1,0,0,0,0,0,2,4,4,0,2,2
GSM3184264,GSE115577,1,0,0,1,0,0,0,0,0,2,4,4,0,2,2
GSM3289472,GSE117239,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
GSM3289558,GSE117239,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
GSM391102,GSE15622,0,0,0,0,0,0,0,0,0,6,6,6,0,0,1
GSM423018,GSE16879,0,0,0,0,1,0,0,0,0,3,4,4,0,0,0
GSM467542,GSE18864,1,0,0,1,0,0,0,0,0,2,4,4,0,1,5
GSM559052,GSE22513,0,0,0,0,1,0,0,0,0,13,14,14,0,0,2
GSM562949,GSE22762,0,0,0,1,0,0,0,0,0,4,5,5,0,1,6
GSM578793,GSE23597,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0
GSM773584,GSE31210,1,1,0,1,1,0,0,0,0,1,5,5,0,1,1
GSM773596,GSE31210,1,1,0,1,1,0,0,0,0,1,5,5,0,1,1
GSM773710,GSE31210,1,1,0,1,1,0,0,0,0,1,5,5,0,1,1
GSM781520,GSE31448,1,0,0,0,1,0,1,0,0,5,8,8,0,1,5
GSM781537,GSE31448,1,0,0,1,1,0,1,0,0,5,9,9,0,2,5
GSM805310,GSE32518,1,0,0,0,1,0,0,0,0,4,6,6,0,0,1
GSM884042,GSE36221,1,1,1,0,0,0,0,0,0,3,6,6,0,0,0
GSM884087,GSE36221,1,1,1,0,0,0,0,0,0,3,6,6,0,0,0
GSM884122,GSE36221,1,1,1,0,0,0,0,0,0,3,6,6,0,0,0
GSM886606,GSE36295,1,0,0,1,1,0,1,0,0,1,5,5,0,2,1
GSM978613,GSE39754,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0
GSM1016559,GSE41408,0,0,0,1,0,1,0,0,0,2,4,4,0,2,0
GSM1016572,GSE41408,0,0,0,1,0,1,0,0,0,2,4,4,0,2,0
GSM1037357,GSE42296,0,0,0,1,0,0,0,0,0,1,2,2,0,1,0
GSM1049147,GSE42743,0,1,0,1,0,0,0,0,0,2,4,4,0,1,1
GSM1049563,GSE42763,1,1,0,0,0,0,0,0,0,1,3,3,0,0,0
GSM1164446,GSE47994,1,0,1,1,1,0,1,0,0,9,14,14,0,3,2
GSM1164517,GSE47994,1,0,1,1,1,0,1,0,0,9,14,14,0,3,2
GSM123209,GSE5388,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0
GSM1380118,GSE57338,1,1,0,0,1,0,0,0,0,0,3,3,0,0,0
GSM1380120,GSE57338,1,1,0,0,1,0,0,0,0,0,3,3,0,0,0
GSM1381621,GSE57383,1,1,0,0,0,0,0,0,0,1,3,3,0,0,1
GSM1437993,GSE59491,1,0,0,0,1,0,0,0,0,0,2,2,0,0,0
GSM1525459,GSE62335,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
GSM1587237,GSE65095,1,0,0,1,0,0,1,0,0,3,6,6,0,3,2
GSM1672415,GSE68465,1,1,0,1,0,0,1,0,0,2,6,6,0,2,2
GSM1672491,GSE68465,1,1,0,1,0,0,1,0,0,2,6,6,0,2,2
GSM1672626,GSE68465,1,1,0,1,0,0,1,0,0,2,6,6,0,2,2
GSM1831500,GSE71258,0,0,1,0,1,0,0,0,0,1,3,3,0,0,3
GSM1881660,GSE73066,1,1,0,0,1,0,0,0,0,0,3,3,0,0,4
GSM1898156,GSE73578,1,1,0,0,0,0,0,0,0,6,8,8,0,0,3
GSM2257063,GSE85047,1,0,0,0,0,0,0,0,0,4,5,5,0,0,1
GSM283128,GSE11237,0,1,0,1,0,0,0,0,0,6,8,8,0,2,2
GSM3184078,GSE115577,1,0,0,1,0,0,0,0,0,2,4,4,0,2,2
GSM3184121,GSE115577,1,0,0,1,0,0,0,0,0,2,4,4,0,2,2
GSM3184339,GSE115577,1,0,0,1,0,0,0,0,0,2,4,4,0,2,2
GSM3289587,GSE117239,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
GSM3289672,GSE117239,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
GSM3289709,GSE117239,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
GSM540137,GSE21653,1,0,0,1,1,0,1,0,0,3,7,7,0,2,2
GSM540154,GSE21653,1,0,0,1,1,0,1,0,0,3,7,7,0,2,2
GSM559043,GSE22513,0,0,0,0,1,0,0,0,0,13,14,14,0,0,2
GSM578741,GSE23597,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0
GSM578784,GSE23597,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0
GSM884145,GSE36221,1,1,1,0,0,0,0,0,0,3,6,6,0,0,0
GSM978599,GSE39754,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0
GSM978621,GSE39754,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0
GSM978722,GSE39754,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0
GSM1016552,GSE41408,0,0,0,1,0,1,0,0,0,2,4,4,0,2,0
GSM1019142,GSE37745,1,1,0,1,0,0,1,0,0,5,9,9,0,3,1
GSM1019273,GSE37745,1,1,0,1,0,0,1,0,0,5,9,9,0,3,1
GSM1019303,GSE37745,1,1,0,1,0,0,1,0,0,5,9,9,0,3,1
GSM110842,GSE4922,1,0,0,1,0,0,1,0,0,7,10,10,0,4,3
GSM1123819,GSE46106,0,0,0,0,1,0,0,0,0,8,9,9,0,0,5
GSM1192256,GSE49019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSM123260,GSE5389,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0
GSM1320267,GSE54629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSM1379922,GSE57338,1,1,0,0,1,0,0,0,0,0,3,3,0,0,0
GSM1380015,GSE57338,1,1,0,0,1,0,0,0,0,0,3,3,0,0,0
GSM1380122,GSE57338,1,1,0,0,1,0,0,0,0,0,3,3,0,0,0
GSM2158851,GSE73174,1,1,1,0,0,0,0,0,0,2,5,5,0,0,0
GSM2256890,GSE85047,1,0,0,0,0,0,0,0,0,4,5,5,0,0,1
GSM2256974,GSE85047,1,0,0,0,0,0,0,0,0,4,5,5,0,0,1
GSM2257069,GSE85047,1,0,0,0,0,0,0,0,0,4,5,5,0,0,1
GSM2435472,GSE92697,0,0,0,1,0,0,0,0,0,0,1,1,0,1,3
GSM2696464,GSE100922,1,1,0,0,1,0,0,0,0,0,3,3,0,0,0
GSM2858688,GSE106977,0,0,0,0,1,0,0,0,0,4,5,5,0,0,1
GSM3184176,GSE115577,1,0,0,1,0,0,0,0,0,2,4,4,0,2,2
GSM3184322,GSE115577,1,0,0,1,0,0,0,0,0,2,4,4,0,2,2
GSM364649,GSE14580,0,0,0,0,1,0,0,0,0,2,3,3,0,0,0
GSM423070,GSE16879,0,0,0,0,1,0,0,0,0,3,4,4,0,0,0
GSM467598,GSE18864,1,0,0,1,0,0,0,0,0,1,3,3,0,1,6
GSM4774247,GSE157738,0,0,1,0,0,0,0,0,0,5,6,6,0,0,3
GSM530841,GSE21231,1,0,0,0,1,0,0,0,0,0,2,2,0,0,0
GSM559063,GSE22513,0,0,0,0,1,0,0,0,0,13,14,14,0,0,2
GSM578738,GSE23597,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0
GSM585342,GSE23720,0,0,0,0,0,0,0,0,0,4,4,4,0,0,4
GSM773566,GSE31210,1,1,0,1,1,0,0,0,0,1,5,5,0,1,1
GSM773613,GSE31210,1,1,0,1,1,0,0,0,0,1,5,5,0,1,1
GSM773637,GSE31210,1,1,0,1,1,0,0,0,0,1,5,5,0,1,1
GSM773733,GSE31210,1,1,0,1,1,0,0,0,0,1,5,5,0,1,1
GSM781324,GSE31448,1,0,0,1,1,0,0,0,0,5,8,8,0,1,5
GSM781476,GSE31448,1,0,0,1,1,0,1,0,0,5,9,9,0,2,5
GSM781592,GSE31448,0,0,0,0,0,0,0,0,0,5,5,5,0,0,5
GSM782544,GSE31519,0,0,0,1,1,0,0,0,0,3,5,5,0,2,0
GSM805325,GSE32518,1,0,0,0,1,0,0,0,0,5,7,7,0,0,1
GSM908125,GSE36990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSM926995,GSE37751,1,0,0,1,1,0,0,0,0,2,5,5,0,3,2
GSM110657,GSE4922,1,0,0,1,0,0,1,0,0,7,10,10,0,4,3
GSM1164603,GSE47994,1,0,1,1,1,0,1,0,0,9,14,14,0,3,2
GSM1380012,GSE57338,1,1,0,0,1,0,0,0,0,0,3,3,0,0,0
GSM1380020,GSE57338,1,1,0,0,1,0,0,0,0,0,3,3,0,0,0
GSM1380072,GSE57338,1,1,0,0,1,0,0,0,0,0,3,3,0,0,0
